SemanaId;Type;CollectorId;Status;Cantidad;Volumen
202610;transfer.cvu.received;79;COMPLETED;3220;84945675.32
202610;transfer.cvu.received;81;COMPLETED;20;1465439.87
202610;transfer.cvu.received;82;COMPLETED;4;105
202610;transfer.cvu.received;84;COMPLETED;73;1535249.86
202610;transfer.cvu.received;85;COMPLETED;72;4416604.10
202610;transfer.cvu.received;89;COMPLETED;71;6192636
202610;transfer.cvu.received;92;COMPLETED;21;256035.11
202610;transfer.cvu.received;93;COMPLETED;9;278947.35
202610;transfer.cvu.received;96;COMPLETED;5;564710.81
202610;transfer.cvu.received;103;COMPLETED;1;80000
202610;transfer.cvu.received;106;COMPLETED;7;9884
202611;NULL;40;FAILED;517;4779443465.73
202611;TRANSFER;1;COMPLETED;6;119439019.50
202611;TRANSFER;19;COMPLETED;21;8201892333.35
202611;TRANSFER;20;COMPLETED;257;15453823065.79
202611;TRANSFER;20;FAILED;31;2535056912.24
202611;TRANSFER;25;COMPLETED;5;2235777599.78
202611;TRANSFER;25;FAILED;1;757279597.94
202611;TRANSFER;27;COMPLETED;5;725421526.16
202611;TRANSFER;27;FAILED;1;173104015.42
202611;TRANSFER;28;COMPLETED;1;69.32
202611;TRANSFER;30;COMPLETED;5;195326892.43
202611;TRANSFER;30;FAILED;1;65297769.02
202611;TRANSFER;31;COMPLETED;101;46052007929.74
202611;TRANSFER;34;COMPLETED;5;288965027.26
202611;TRANSFER;34;FAILED;1;36228655.98
202611;TRANSFER;35;COMPLETED;71;62587038.99
202611;TRANSFER;36;COMPLETED;5;73183682.90
202611;TRANSFER;36;FAILED;1;26636713.47
202611;TRANSFER;38;COMPLETED;5;73229695.44
202611;TRANSFER;38;FAILED;1;13876589.14
202611;TRANSFER;40;COMPLETED;2795;22625012155.83
202611;TRANSFER;40;FAILED;15;9334200.70
202611;TRANSFER;43;COMPLETED;5;261594056.08
202611;TRANSFER;43;FAILED;1;53528829.52
202611;TRANSFER;44;COMPLETED;6;1155332.49
202611;TRANSFER;46;COMPLETED;8;2345017009.50
202611;TRANSFER;46;FAILED;2;667590820.04
202611;TRANSFER;47;COMPLETED;4;2700326.18
202611;TRANSFER;48;COMPLETED;5;22081504.20
202611;TRANSFER;48;FAILED;1;4917775.29
202611;TRANSFER;50;COMPLETED;4;26228850.71
202611;TRANSFER;50;FAILED;1;1922118.16
202611;TRANSFER;51;COMPLETED;3;1735933.68
202611;TRANSFER;52;COMPLETED;44;9524177543.28
202611;TRANSFER;54;COMPLETED;1255;235621.98
202611;TRANSFER;54;FAILED;22;1595.63
202611;TRANSFER;55;COMPLETED;305;1265785056.17
202611;TRANSFER;55;FAILED;2;106480
202611;TRANSFER;55;PENDING;1;2455739.95
202611;TRANSFER;56;COMPLETED;5;177459278.91
202611;TRANSFER;56;FAILED;1;40805921.24
202611;TRANSFER;57;COMPLETED;4;8240671.08
202611;TRANSFER;57;FAILED;1;3867187.68
202611;TRANSFER;58;COMPLETED;4927;256657878
202611;TRANSFER;58;FAILED;34;1318093
202611;TRANSFER;60;COMPLETED;6;18255667.62
202611;TRANSFER;61;COMPLETED;13;250742585.66
202611;TRANSFER;61;FAILED;1;20536577.47
202611;TRANSFER;64;COMPLETED;5;1517440.17
202611;TRANSFER;64;FAILED;1;449369.37
202611;TRANSFER;66;COMPLETED;5;9829387.47
202611;TRANSFER;66;FAILED;1;2909167.92
202611;TRANSFER;67;COMPLETED;3;1219758.14
202611;TRANSFER;67;FAILED;1;783066.11
202611;TRANSFER;71;COMPLETED;2591;224737895.73
202611;TRANSFER;71;FAILED;33;2601853
202611;TRANSFER;72;COMPLETED;582;21491215.65
202611;TRANSFER;72;FAILED;9;462879
202611;TRANSFER;73;COMPLETED;7;555282.66
202611;TRANSFER;74;COMPLETED;5;101160632.35
202611;TRANSFER;74;FAILED;1;32344543.79
202611;TRANSFER;75;COMPLETED;3;503857.09
202611;TRANSFER;75;FAILED;1;21906.83
202611;TRANSFER;77;COMPLETED;5;38646047.90
202611;TRANSFER;77;FAILED;1;4966668.70
202611;TRANSFER;78;COMPLETED;5;109629988.66
202611;TRANSFER;78;FAILED;1;33505889.23
202611;TRANSFER;79;COMPLETED;5;90917929.17
202611;TRANSFER;79;FAILED;1;18877594.03
202611;TRANSFER;80;COMPLETED;2;193547.91
202611;TRANSFER;81;COMPLETED;22;3135233.95
202611;TRANSFER;81;FAILED;1;1
202611;TRANSFER;82;COMPLETED;2;23.90
202611;TRANSFER;84;COMPLETED;5;3025648.84
202611;TRANSFER;84;FAILED;1;1579613.94
202611;TRANSFER;85;COMPLETED;5;5791789.48
202611;TRANSFER;85;FAILED;1;1006255.10
202611;TRANSFER;87;COMPLETED;5;431900000
202611;TRANSFER;88;COMPLETED;5;48293620.20
202611;TRANSFER;88;FAILED;1;7363237.62
202611;TRANSFER;90;COMPLETED;4;260613.69
202611;TRANSFER;92;COMPLETED;3;343922.68
202611;TRANSFER;93;COMPLETED;7;184581.97
202611;TRANSFER;94;COMPLETED;3;46325.41
202611;TRANSFER;96;COMPLETED;8;354383227.56
202611;TRANSFER;96;FAILED;1;56284433.10
202611;TRANSFER;102;FAILED;4;208.97
202611;TRANSFER;103;COMPLETED;1;79516
202611;TRANSFER;104;COMPLETED;5;550536958.84
202611;TRANSFER;104;FAILED;1;177495124.62
202611;TRANSFER;105;COMPLETED;2;2316714.25
202611;TRANSFER;106;COMPLETED;4;31002.76
202611;TRANSFER;106;FAILED;1;3961.28
202611;transfer.cbu.received;1;COMPLETED;10;18985735.39
202611;transfer.cbu.received;5;COMPLETED;41;9881831.31
202611;transfer.cbu.received;14;COMPLETED;17;3522831.63
202611;transfer.cbu.received;15;COMPLETED;15;2174661.39
202611;transfer.cbu.received;17;COMPLETED;6;580790.29
202611;transfer.cbu.received;22;COMPLETED;186;108964.12
202611;transfer.cbu.received;29;COMPLETED;1;4000
202611;transfer.cbu.received;31;COMPLETED;3;2039920.76
202611;transfer.cbu.received;43;COMPLETED;4;1064000
202611;transfer.cbu.received;46;COMPLETED;25;3800107
202611;transfer.cbu.received;52;COMPLETED;16;7180000000
202611;transfer.cbu.received;54;COMPLETED;3179;2714984.03
202611;transfer.cbu.received;55;COMPLETED;28;1285606.99
202611;transfer.cbu.received;58;COMPLETED;11;70000
202611;transfer.cbu.received;60;COMPLETED;2;63840
202611;transfer.cbu.received;71;COMPLETED;8;319000
202611;transfer.cbu.received;72;COMPLETED;2;4000
202611;transfer.cbu.received;73;COMPLETED;4;217862
202611;transfer.cbu.received;77;COMPLETED;1;39200
202611;transfer.cbu.received;78;COMPLETED;3;128325
202611;transfer.cbu.received;79;COMPLETED;2;37176
202611;transfer.cbu.received;81;COMPLETED;2;186305.82
202611;transfer.cvu.received;5;COMPLETED;20419;4747802008.77
202611;transfer.cvu.received;14;COMPLETED;8766;1988988585.67
202611;transfer.cvu.received;15;COMPLETED;4904;629950095.89
202611;transfer.cvu.received;17;COMPLETED;1114;184552577.19
202611;transfer.cvu.received;39;COMPLETED;1095;204706544.98
202611;transfer.cvu.received;42;COMPLETED;398;65938077.63
202611;transfer.cvu.received;43;COMPLETED;1123;249021728.57
202611;transfer.cvu.received;44;COMPLETED;62;1013284.56
202611;transfer.cvu.received;46;COMPLETED;12957;1915921589.84
202611;transfer.cvu.received;47;COMPLETED;33;2440000
202611;transfer.cvu.received;48;COMPLETED;167;25446656.42
202611;transfer.cvu.received;51;COMPLETED;73;1873500
202611;transfer.cvu.received;55;COMPLETED;12599;1501789700.25
202611;transfer.cvu.received;56;COMPLETED;1068;151513394.69
202611;transfer.cvu.received;57;COMPLETED;19;7256004.69
202611;transfer.cvu.received;58;COMPLETED;9517;248174003.27
202611;transfer.cvu.received;60;COMPLETED;1196;19728487.12
202611;transfer.cvu.received;63;COMPLETED;21;1662497.57
202611;transfer.cvu.received;66;COMPLETED;60;9142079.81
202611;transfer.cvu.received;67;COMPLETED;10;1224202
202611;transfer.cvu.received;71;COMPLETED;6899;230444165.30
202611;transfer.cvu.received;72;COMPLETED;1656;22971789.10
202611;transfer.cvu.received;73;COMPLETED;5370;623007484.50
202611;transfer.cvu.received;74;COMPLETED;623;110718149.76
202611;transfer.cvu.received;75;COMPLETED;2;170500
202611;transfer.cvu.received;77;COMPLETED;1870;41476459
202611;transfer.cvu.received;78;COMPLETED;1166;93831837.69
202611;transfer.cvu.received;79;COMPLETED;3727;96895115.36
202611;transfer.cvu.received;80;COMPLETED;7;270126
202611;transfer.cvu.received;81;COMPLETED;18;4148150.73
202611;transfer.cvu.received;82;COMPLETED;3;14
202611;transfer.cvu.received;84;COMPLETED;77;1715592.49
202611;transfer.cvu.received;85;COMPLETED;92;5606234
202611;transfer.cvu.received;89;COMPLETED;37;16131619
202611;transfer.cvu.received;90;COMPLETED;4;262200
202611;transfer.cvu.received;92;COMPLETED;11;95100
202611;transfer.cvu.received;93;COMPLETED;9;78757.23
202611;transfer.cvu.received;96;COMPLETED;10;104270
202611;transfer.cvu.received;106;COMPLETED;11;42105.80
202612;NULL;54;FAILED;1;1.08
202612;TRANSFER;1;COMPLETED;18;446243.03
202612;TRANSFER;1;FAILED;1;1
202612;TRANSFER;19;COMPLETED;18;6472935846.89
202612;TRANSFER;20;COMPLETED;214;6401164386.53
202612;TRANSFER;25;COMPLETED;6;703482213.08
202612;TRANSFER;27;COMPLETED;6;306890249.67
202612;TRANSFER;28;COMPLETED;3;243724.54
202612;TRANSFER;29;COMPLETED;1;285673.52
202612;TRANSFER;30;COMPLETED;6;68744045.13
202612;TRANSFER;31;COMPLETED;50;21929778801.84
202612;TRANSFER;34;COMPLETED;6;141353979.69
202612;TRANSFER;35;COMPLETED;71;62045326.13
202612;TRANSFER;36;COMPLETED;5;23238947.49
202612;TRANSFER;38;COMPLETED;5;68354953.14
202612;TRANSFER;38;FAILED;1;16226254.81
202612;TRANSFER;40;COMPLETED;2165;13809459506.35
202612;TRANSFER;40;FAILED;3;1498604.40
202612;TRANSFER;40;UNKNOWN;1;5715367.84
202612;TRANSFER;43;COMPLETED;6;260194474.63
202612;TRANSFER;44;COMPLETED;4;385227.67
202612;TRANSFER;46;COMPLETED;6;760095673.43
202612;TRANSFER;47;COMPLETED;5;3028362.33
202612;TRANSFER;48;COMPLETED;6;23155584.69
202612;TRANSFER;50;COMPLETED;5;5240328.36
202612;TRANSFER;50;FAILED;1;1783583.10
202612;TRANSFER;51;COMPLETED;5;1493409.87
202612;TRANSFER;52;COMPLETED;65;22952068461.41
202612;TRANSFER;52;FAILED;2;1000000000
202612;TRANSFER;54;COMPLETED;995;251159.65
202612;TRANSFER;54;FAILED;9;427.34
202612;TRANSFER;55;COMPLETED;268;1348336407.78
202612;TRANSFER;55;FAILED;1;1942658.78
202612;TRANSFER;56;COMPLETED;6;64594412.51
202612;TRANSFER;57;COMPLETED;1;7652.11
202612;TRANSFER;58;COMPLETED;4939;270460595.45
202612;TRANSFER;58;FAILED;35;2597292
202612;TRANSFER;60;COMPLETED;6;32703054.05
202612;TRANSFER;60;FAILED;1;5343183.58
202612;TRANSFER;61;COMPLETED;13;222817362.48
202612;TRANSFER;61;FAILED;2;122679050.77
202612;TRANSFER;64;COMPLETED;6;1922110.70
202612;TRANSFER;65;COMPLETED;1;11971.48
202612;TRANSFER;66;COMPLETED;5;2317465.03
202612;TRANSFER;67;COMPLETED;5;2880055.31
202612;TRANSFER;71;COMPLETED;2521;158344783.08
202612;TRANSFER;71;FAILED;19;1953850
202612;TRANSFER;71;UNKNOWN;1;1900
202612;TRANSFER;72;COMPLETED;660;27728812.50
202612;TRANSFER;72;FAILED;6;754500
202612;TRANSFER;73;COMPLETED;3;7517329.79
202612;TRANSFER;74;COMPLETED;6;74761714.37
202612;TRANSFER;75;COMPLETED;1;2489.41
202612;TRANSFER;77;COMPLETED;5;29145225.03
202612;TRANSFER;78;COMPLETED;5;39172587.24
202612;TRANSFER;79;COMPLETED;5;105157925.39
202612;TRANSFER;80;COMPLETED;3;954730.72
202612;TRANSFER;81;COMPLETED;5;5210922.88
202612;TRANSFER;84;COMPLETED;3;239070.06
202612;TRANSFER;85;COMPLETED;5;4707913.76
202612;TRANSFER;87;COMPLETED;6;331310634.24
202612;TRANSFER;88;COMPLETED;5;38076092.14
202612;TRANSFER;93;COMPLETED;7;427347.56
202612;TRANSFER;96;COMPLETED;7;256837515.14
202612;TRANSFER;102;COMPLETED;1;1
202612;TRANSFER;102;FAILED;5;14
202612;TRANSFER;104;COMPLETED;5;371503302.92
202612;TRANSFER;106;COMPLETED;4;651233.45
202612;TRANSFER;110;COMPLETED;2;7761401.80
202612;transfer.cbu.received;1;COMPLETED;10;16835039.60
202612;transfer.cbu.received;5;COMPLETED;6;1064987.96
202612;transfer.cbu.received;14;COMPLETED;1;164000
202612;transfer.cbu.received;15;COMPLETED;1;4000
202612;transfer.cbu.received;22;COMPLETED;4;2618.94
202612;transfer.cbu.received;29;COMPLETED;2;301
202612;transfer.cbu.received;31;COMPLETED;4;184322.27
202612;transfer.cbu.received;43;COMPLETED;1;163000
202612;transfer.cbu.received;46;COMPLETED;1;141750
202612;transfer.cbu.received;48;COMPLETED;1;28000
202612;transfer.cbu.received;52;COMPLETED;43;19889999999
202612;transfer.cbu.received;54;COMPLETED;2334;2307557.39
202612;transfer.cbu.received;55;COMPLETED;20;5954924.09
202612;transfer.cbu.received;58;COMPLETED;13;78651
202612;transfer.cbu.received;71;COMPLETED;9;143000
202612;transfer.cbu.received;72;COMPLETED;1;1000
202612;transfer.cbu.received;72;CREDIT_ERROR;1;4000
202612;transfer.cbu.received;73;COMPLETED;17;11448829.28
202612;transfer.cbu.received;74;COMPLETED;1;133619
202612;transfer.cbu.received;79;COMPLETED;4;91702.88
202612;transfer.cvu.received;1;COMPLETED;4;8
202612;transfer.cvu.received;5;COMPLETED;9171;2201480940.61
202612;transfer.cvu.received;14;COMPLETED;3100;620253565.28
202612;transfer.cvu.received;15;COMPLETED;2345;266600467.71
202612;transfer.cvu.received;16;COMPLETED;2;246060.14
202612;transfer.cvu.received;17;COMPLETED;450;62746230.88
202612;transfer.cvu.received;39;COMPLETED;610;132680810.55
202612;transfer.cvu.received;42;COMPLETED;169;27068664.91
202612;transfer.cvu.received;43;COMPLETED;1199;271011359.99
202612;transfer.cvu.received;44;COMPLETED;7;91925.78
202612;transfer.cvu.received;46;COMPLETED;6064;872585693.98
202612;transfer.cvu.received;47;COMPLETED;30;3036002
202612;transfer.cvu.received;48;COMPLETED;118;17980883.71
202612;transfer.cvu.received;50;COMPLETED;2;40
202612;transfer.cvu.received;51;COMPLETED;62;1484500
202612;transfer.cvu.received;55;COMPLETED;11614;1353712774.50
202612;transfer.cvu.received;56;COMPLETED;461;61656960.37
202612;transfer.cvu.received;58;COMPLETED;9408;278053386.65
202612;transfer.cvu.received;60;COMPLETED;1302;21169544.12
202612;transfer.cvu.received;63;COMPLETED;14;1702914.89
202612;transfer.cvu.received;66;COMPLETED;7;2340849.82
202612;transfer.cvu.received;67;COMPLETED;17;2801130
202612;transfer.cvu.received;71;COMPLETED;6478;146516278.31
202612;transfer.cvu.received;72;COMPLETED;1903;26585900.52
202612;transfer.cvu.received;73;COMPLETED;5398;664742593.17
202612;transfer.cvu.received;74;COMPLETED;450;83327409.77
202612;transfer.cvu.received;75;COMPLETED;1;2500
202612;transfer.cvu.received;77;COMPLETED;842;19310594.88
202612;transfer.cvu.received;78;COMPLETED;460;35728593.19
202612;transfer.cvu.received;79;COMPLETED;3778;101070746.83
202612;transfer.cvu.received;80;COMPLETED;7;1040142
202612;transfer.cvu.received;81;COMPLETED;26;4684835.62
202612;transfer.cvu.received;84;COMPLETED;2;51135.43
202612;transfer.cvu.received;85;COMPLETED;116;6686330
202612;transfer.cvu.received;89;COMPLETED;128;25370990
202612;transfer.cvu.received;93;COMPLETED;11;1254463.99
202612;transfer.cvu.received;96;COMPLETED;3;100700
202612;transfer.cvu.received;106;COMPLETED;27;822748.01
202613;NULL;71;FAILED;2;153000
202613;TRANSFER;1;COMPLETED;12;612264525.53
202613;TRANSFER;7;FAILED;1;475
202613;TRANSFER;19;COMPLETED;11;4328450909.20
202613;TRANSFER;19;FAILED;1;500000000
202613;TRANSFER;20;COMPLETED;122;4097824188.09
202613;TRANSFER;20;FAILED;3;32637901.59
202613;TRANSFER;25;COMPLETED;3;443812849.78
202613;TRANSFER;27;COMPLETED;3;174449207.80
202613;TRANSFER;29;COMPLETED;6;843096941.67
202613;TRANSFER;30;COMPLETED;3;43317625.52
202613;TRANSFER;31;COMPLETED;30;12070984361.37
202613;TRANSFER;34;COMPLETED;3;79429167.57
202613;TRANSFER;35;COMPLETED;42;71178939.69
202613;TRANSFER;35;FAILED;3;13126697.82
202613;TRANSFER;36;COMPLETED;3;21397753.55
202613;TRANSFER;38;COMPLETED;3;56555721.32
202613;TRANSFER;40;COMPLETED;1042;7613633942.15
202613;TRANSFER;40;FAILED;30;655461084.47
202613;TRANSFER;43;COMPLETED;3;200187055.72
202613;TRANSFER;44;COMPLETED;1;38627.54
202613;TRANSFER;46;COMPLETED;3;381119095.24
202613;TRANSFER;47;COMPLETED;3;4140298.72
202613;TRANSFER;48;COMPLETED;3;23406146.69
202613;TRANSFER;50;COMPLETED;5;1865082.84
202613;TRANSFER;51;COMPLETED;3;803212
202613;TRANSFER;52;COMPLETED;54;17409554858.31
202613;TRANSFER;52;FAILED;3;1500000000
202613;TRANSFER;54;COMPLETED;1035;168918.14
202613;TRANSFER;54;FAILED;24;5706.53
202613;TRANSFER;55;COMPLETED;235;1424791282.30
202613;TRANSFER;55;FAILED;5;93401581.44
202613;TRANSFER;56;COMPLETED;3;48765555.49
202613;TRANSFER;58;COMPLETED;4725;253370423.94
202613;TRANSFER;58;FAILED;26;1763596
202613;TRANSFER;61;COMPLETED;6;211570573.46
202613;TRANSFER;64;COMPLETED;2;688070.97
202613;TRANSFER;66;COMPLETED;2;472051.47
202613;TRANSFER;67;COMPLETED;2;382977.72
202613;TRANSFER;71;COMPLETED;2194;116927174.61
202613;TRANSFER;71;FAILED;21;230722
202613;TRANSFER;72;COMPLETED;580;22224488.13
202613;TRANSFER;72;FAILED;4;39803
202613;TRANSFER;73;COMPLETED;4;3162509.62
202613;TRANSFER;74;COMPLETED;4;58182936.30
202613;TRANSFER;75;COMPLETED;1;6081.46
202613;TRANSFER;77;COMPLETED;4;19931550.01
202613;TRANSFER;78;COMPLETED;4;19062405.57
202613;TRANSFER;79;COMPLETED;3;83198190.93
202613;TRANSFER;80;COMPLETED;2;253333.01
202613;TRANSFER;81;COMPLETED;8;7769032.28
202613;TRANSFER;84;COMPLETED;2;93092.51
202613;TRANSFER;85;COMPLETED;3;4966797.97
202613;TRANSFER;87;COMPLETED;3;326600000
202613;TRANSFER;88;COMPLETED;3;35037362.15
202613;TRANSFER;89;COMPLETED;3;590100
202613;TRANSFER;89;FAILED;2;295100
202613;TRANSFER;93;COMPLETED;7;1892439.05
202613;TRANSFER;94;COMPLETED;2;29246.85
202613;TRANSFER;96;COMPLETED;4;238888365.78
202613;TRANSFER;104;COMPLETED;3;354887822.10
202613;TRANSFER;106;COMPLETED;3;2981834.71
202613;TRANSFER;110;COMPLETED;3;47773600.67
202613;transfer.cbu.received;1;COMPLETED;6;16676261.22
202613;transfer.cbu.received;5;COMPLETED;19;5257294.44
202613;transfer.cbu.received;14;COMPLETED;4;369086.58
202613;transfer.cbu.received;15;COMPLETED;4;549557.49
202613;transfer.cbu.received;17;COMPLETED;1;81400
202613;transfer.cbu.received;29;COMPLETED;1;0.01
202613;transfer.cbu.received;39;COMPLETED;2;534990
202613;transfer.cbu.received;42;COMPLETED;1;586435
202613;transfer.cbu.received;43;COMPLETED;2;208227.82
202613;transfer.cbu.received;46;COMPLETED;17;2443554
202613;transfer.cbu.received;47;COMPLETED;1;16000
202613;transfer.cbu.received;52;COMPLETED;39;15230910090.84
202613;transfer.cbu.received;54;COMPLETED;72;28207.90
202613;transfer.cbu.received;55;COMPLETED;161;4908909.85
202613;transfer.cbu.received;56;COMPLETED;1;471999.10
202613;transfer.cbu.received;58;COMPLETED;22;353869.92
202613;transfer.cbu.received;71;COMPLETED;12;45700
202613;transfer.cbu.received;72;COMPLETED;2;8400
202613;transfer.cbu.received;73;COMPLETED;47;4557590.64
202613;transfer.cbu.received;79;COMPLETED;3;43948.80
202613;transfer.cbu.received;85;COMPLETED;1;140000
202613;transfer.cbu.received;89;COMPLETED;1;325000
202613;transfer.cbu.received;114;COMPLETED;2;110000912
202613;transfer.cvu.received;1;COMPLETED;23;15385099.81
202613;transfer.cvu.received;5;COMPLETED;5732;1394737681.69
202613;transfer.cvu.received;14;COMPLETED;1786;356935284.88
202613;transfer.cvu.received;15;COMPLETED;1390;163054545.23
202613;transfer.cvu.received;17;COMPLETED;215;35270731.90
202613;transfer.cvu.received;39;COMPLETED;379;68184540.32
202613;transfer.cvu.received;42;COMPLETED;149;18248889.63
202613;transfer.cvu.received;43;COMPLETED;898;182752317.33
202613;transfer.cvu.received;44;COMPLETED;1;38791.82
202613;transfer.cvu.received;46;COMPLETED;1352;138777929.48
202613;transfer.cvu.received;47;COMPLETED;33;4334501
202613;transfer.cvu.received;48;COMPLETED;142;22708666.61
202613;transfer.cvu.received;50;COMPLETED;2;40
202613;transfer.cvu.received;51;COMPLETED;76;713701
202613;transfer.cvu.received;55;COMPLETED;25899;1365359456.12
202613;transfer.cvu.received;56;COMPLETED;271;41149564.16
202613;transfer.cvu.received;58;COMPLETED;9367;246023120.15
202613;transfer.cvu.received;60;COMPLETED;11;146900
202613;transfer.cvu.received;63;COMPLETED;11;727990.84
202613;transfer.cvu.received;66;COMPLETED;3;477833.25
202613;transfer.cvu.received;67;COMPLETED;1;71757
202613;transfer.cvu.received;71;COMPLETED;5899;148957242.07
202613;transfer.cvu.received;72;COMPLETED;1544;24799955.41
202613;transfer.cvu.received;73;COMPLETED;5843;583499892.15
202613;transfer.cvu.received;74;COMPLETED;192;33813698.93
202613;transfer.cvu.received;77;COMPLETED;943;22001832
202613;transfer.cvu.received;78;COMPLETED;271;18842536.74
202613;transfer.cvu.received;79;COMPLETED;3506;101067281.90
202613;transfer.cvu.received;80;COMPLETED;2;215875
202613;transfer.cvu.received;81;COMPLETED;40;13815087.60
202613;transfer.cvu.received;84;COMPLETED;8;163405.29
202613;transfer.cvu.received;85;COMPLETED;50;2777040
202613;transfer.cvu.received;89;COMPLETED;69;6410565.99
202613;transfer.cvu.received;93;COMPLETED;7;85693.41
202613;transfer.cvu.received;96;COMPLETED;1;11100
202613;transfer.cvu.received;106;COMPLETED;131;3720332
202613;transfer.cvu.received;107;COMPLETED;7;123000
202614;TRANSFER;1;COMPLETED;35;211626540.50
202614;TRANSFER;19;COMPLETED;9;2836199770.06
202614;TRANSFER;20;COMPLETED;117;4104674018.67
202614;TRANSFER;25;COMPLETED;3;319995013.54
202614;TRANSFER;27;COMPLETED;3;273086788.88
202614;TRANSFER;29;COMPLETED;50;21065696047.67
202614;TRANSFER;29;FAILED;2;1000000000
202614;TRANSFER;29;UNKNOWN;1;1130147780.72
202614;TRANSFER;30;COMPLETED;3;36525579.91
202614;TRANSFER;31;COMPLETED;26;11396807049.66
202614;TRANSFER;34;COMPLETED;3;114797270.40
202614;TRANSFER;35;COMPLETED;43;34481349.17
202614;TRANSFER;36;COMPLETED;3;12884113.68
202614;TRANSFER;38;COMPLETED;3;34360932.90
202614;TRANSFER;40;COMPLETED;962;6181177466.87
202614;TRANSFER;40;FAILED;26;11478365.87
202614;TRANSFER;43;COMPLETED;3;186352081.14
202614;TRANSFER;44;COMPLETED;2;762304.72
202614;TRANSFER;46;COMPLETED;3;141432816.33
202614;TRANSFER;47;COMPLETED;3;2523640.04
202614;TRANSFER;48;COMPLETED;3;15405226.80
202614;TRANSFER;50;COMPLETED;3;1773428.42
202614;TRANSFER;51;COMPLETED;3;664058
202614;TRANSFER;52;COMPLETED;51;17854191270.03
202614;TRANSFER;52;FAILED;3;1500000000
202614;TRANSFER;54;COMPLETED;383;133943.60
202614;TRANSFER;54;FAILED;16;5705
202614;TRANSFER;54;UNKNOWN;1;20
202614;TRANSFER;55;COMPLETED;253;1160031252.92
202614;TRANSFER;55;FAILED;2;7639074.29
202614;TRANSFER;56;COMPLETED;3;51112247.40
202614;TRANSFER;58;COMPLETED;5005;275018230.35
202614;TRANSFER;58;FAILED;33;1772710
202614;TRANSFER;60;COMPLETED;2;564832.19
202614;TRANSFER;61;COMPLETED;12;149980881.58
202614;TRANSFER;64;COMPLETED;3;2481397.85
202614;TRANSFER;66;COMPLETED;2;930862.67
202614;TRANSFER;71;COMPLETED;2347;153036105.50
202614;TRANSFER;71;FAILED;31;758216
202614;TRANSFER;72;COMPLETED;652;27672327.24
202614;TRANSFER;72;FAILED;6;156500
202614;TRANSFER;73;COMPLETED;8;43303212.04
202614;TRANSFER;74;COMPLETED;3;19673183
202614;TRANSFER;77;COMPLETED;3;12176337.19
202614;TRANSFER;78;COMPLETED;3;20204801.71
202614;TRANSFER;79;COMPLETED;2;51457824.82
202614;TRANSFER;80;COMPLETED;1;1169891.08
202614;TRANSFER;81;COMPLETED;10;7101352.91
202614;TRANSFER;84;COMPLETED;3;331318.89
202614;TRANSFER;85;COMPLETED;3;2573942.86
202614;TRANSFER;87;COMPLETED;3;184600000
202614;TRANSFER;88;COMPLETED;3;26298416.37
202614;TRANSFER;89;COMPLETED;4;254570
202614;TRANSFER;89;FAILED;5;1832570
202614;TRANSFER;93;COMPLETED;7;1171808.83
202614;TRANSFER;94;COMPLETED;1;29957.76
202614;TRANSFER;95;COMPLETED;2;31.96
202614;TRANSFER;96;COMPLETED;3;168834040.25
202614;TRANSFER;104;COMPLETED;3;332017134.61
202614;TRANSFER;106;COMPLETED;3;6398189.14
202614;TRANSFER;107;COMPLETED;17;211245.25
202614;TRANSFER;107;FAILED;1;5950
202614;TRANSFER;110;COMPLETED;3;99007611.70
202614;TRANSFER;131;COMPLETED;1;1
202614;transfer.cbu.received;1;COMPLETED;8;13725188.24
202614;transfer.cbu.received;5;COMPLETED;11;1731354
202614;transfer.cbu.received;14;COMPLETED;4;1801405.17
202614;transfer.cbu.received;15;COMPLETED;2;164245
202614;transfer.cbu.received;29;COMPLETED;1;1000
202614;transfer.cbu.received;31;COMPLETED;2;379070.05
202614;transfer.cbu.received;39;COMPLETED;1;77640
202614;transfer.cbu.received;43;COMPLETED;1;388995
202614;transfer.cbu.received;52;COMPLETED;39;16768810495
202614;transfer.cbu.received;54;COMPLETED;31;26663.74
202614;transfer.cbu.received;55;COMPLETED;29;1445243.13
202614;transfer.cbu.received;58;COMPLETED;21;229189
202614;transfer.cbu.received;71;COMPLETED;7;286300
202614;transfer.cbu.received;72;COMPLETED;2;8000
202614;transfer.cbu.received;73;COMPLETED;24;561206
202614;transfer.cbu.received;79;COMPLETED;1;55664
202614;transfer.cbu.received;131;COMPLETED;1;3.87
202614;transfer.cvu.received;1;COMPLETED;26;15241642
202614;transfer.cvu.received;5;COMPLETED;16196;3720195866.31
202614;transfer.cvu.received;14;COMPLETED;3230;678230356.41
202614;transfer.cvu.received;15;COMPLETED;2959;393028194.83
202614;transfer.cvu.received;16;COMPLETED;1;4000
202614;transfer.cvu.received;17;COMPLETED;366;64182773.14
202614;transfer.cvu.received;39;COMPLETED;1184;267102075.78
202614;transfer.cvu.received;42;COMPLETED;129;20511614.14
202614;transfer.cvu.received;43;COMPLETED;765;181747952.26
202614;transfer.cvu.received;44;COMPLETED;57;1071125.19
202614;transfer.cvu.received;46;COMPLETED;5914;845378629.76
202614;transfer.cvu.received;47;COMPLETED;87;7810000
202614;transfer.cvu.received;48;COMPLETED;136;19055191.86
202614;transfer.cvu.received;51;COMPLETED;61;1331500
